stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
311055,311055,"Gateway Dr & Springdale Dr",,  37.663180,-122.479520,1,,0,
311056,311056,"Gateway Dr & Springdale Dr",,  37.662980,-122.479580,1,,0,
311060,311060,"Glencourt Way & Inverness Dr",,  37.648430,-122.474910,1,,0,
311062,311062,"Hickey Blvd & Catalina Ave",,  37.653930,-122.480670,1,,0,
311063,311063,"Hickey Blvd & Catalina Ave",,  37.654100,-122.480780,1,,0,
311064,311064,"Hickey Blvd & Firecrest Ave",,  37.657410,-122.478880,1,,0,
311067,311067,"Hickey Blvd & Gateway Dr",,  37.659330,-122.478150,1,,0,
311068,311068,"Hickey Blvd & Gateway Dr",,  37.660090,-122.477660,1,,0,
311069,311069,"Hickey Blvd & Inverness Dr",,  37.655160,-122.478920,1,,0,
311072,311072,"Hickey Blvd & Parkview Cir",,  37.656790,-122.479050,1,,0,
311074,311074,"Hwy 1 & Crespi Dr",,  37.599210,-122.500150,1,,0,
311078,311078,"Hwy 1 & Fassler Ave",,  37.608746,-122.495026,1,,0,
311079,311079,"Hwy 1 & Hwy 35-Exit Ramp",,  37.666600,-122.485090,1,,0,
311081,311081,"Hwy 1 & Reina Del Mar Ave",,  37.614150,-122.486500,1,,0,
311082,311082,"Hwy 1 & Reina Del Mar Ave",,  37.613680,-122.487610,1,,0,
311085,311085,"Hwy 1 & Rockaway Beach Ave",,  37.608310,-122.496240,1,,0,
311087,311087,"Hwy 1 & Westport Dr",,  37.620860,-122.484830,1,,0,
311088,311088,"Hwy 1 & Westport Dr",,  37.620450,-122.485280,1,,0,
311089,311089,"Inverness Dr & Foothill Dr",,  37.652040,-122.478170,1,,0,
311090,311090,"Inverness Dr & Foothill Dr",,  37.652120,-122.478060,1,,0,
311093,311093,"Inverness Dr & Glencourt Way",,  37.648240,-122.475100,1,,0,
311095,311095,"Inverness Dr & Heathcliff Dr",,  37.651130,-122.477450,1,,0,
311096,311096,"Inverness Dr & Heathcliff Dr",,  37.651150,-122.477330,1,,0,
311099,311099,"Inverness Dr & Horizon Way",,  37.653910,-122.479200,1,,0,
311105,311105,"Linda Mar Blvd & Madeira Dr",,  37.582039,-122.479731,1,,0,
311106,311106,"Linda Mar Park N Ride",,  37.595585,-122.502375,1,,0,
311112,311112,"Lundy Way & Ridgeway Dr",,  37.621730,-122.484300,1,,0,
311113,311113,"Manor Dr & Skyline Blvd",,  37.645950,-122.471710,1,,0,
311115,311115,"Monterey Rd & Beaumont Blvd",,  37.651170,-122.483600,1,,0,
311116,311116,"Monterey Rd & Beaumont Blvd",,  37.651040,-122.483480,1,,0,
311117,311117,"Monterey Rd & Waterford St",,  37.651690,-122.488840,1,,0,
311118,311118,"Monterey Rd & Waterford St",,  37.651800,-122.488980,1,,0,
311119,311119,"Oceana Blvd & Brighton Rd",,  37.630470,-122.488970,1,,0,
311120,311120,"Oceana Blvd & Clarendon Rd",,  37.630120,-122.489110,1,,0,
311121,311121,"Oceana Blvd & Eureka Sq",,  37.634080,-122.489360,1,,0,
311122,311122,"Oceana Blvd & Eureka Sq",,  37.634340,-122.489240,1,,0,
311123,311123,"904 Oceana Blvd-Good Shepherd School",,  37.641360,-122.490670,1,,0,
311124,311124,"903 Oceana Blvd-Good Shepherd School",,  37.641880,-122.490763,1,,0,
311126,311126,"Oceana Blvd & Manor Dr",,  37.648950,-122.490500,1,,0,
311127,311127,"Oceana Blvd & Milagra Dr",,  37.645980,-122.491050,1,,0,
311128,311128,"Oceana Blvd & Milagra Dr",,  37.646990,-122.490960,1,,0,
311132,311132,"Oceana Blvd & Pacific Manor School Rear Entrance",,  37.650370,-122.490360,1,,0,
311133,311133,"Oceana Blvd & Pacific Manor School Rear Entrance",,  37.650750,-122.490160,1,,0,
311134,311134,"Oceana Blvd & Paloma Ave",,  37.636890,-122.489260,1,,0,
311135,311135,"Oceana Blvd & Paloma Ave",,  37.636720,-122.489430,1,,0,
311141,311141,"Oddstad Blvd & Terra Nova Blvd",,  37.582320,-122.474860,1,,0,
311142,311142,"Oddstad Blvd & Terra Nova Blvd",,  37.582910,-122.474650,1,,0,
311145,311145,"95 Palmetto Ave",,  37.653950,-122.490950,1,,0,
311146,311146,"Palmetto Ave & Bella Vista Ave",,  37.637100,-122.492320,1,,0,
311147,311147,"Palmetto Ave & Brighton Rd",,  37.630490,-122.492480,1,,0,
311148,311148,"Palmetto Ave & Clarendon Rd",,  37.630120,-122.492680,1,,0,
311149,311149,"Palmetto Ave & Esplanade Ave",,  37.654640,-122.491460,1,,0,
311150,311150,"Palmetto Ave & Manor Dr",,  37.649900,-122.491070,1,,0,
311151,311151,"Palmetto Ave & Manor Dr",,  37.648960,-122.491140,1,,0,
311152,311152,"Palmetto Ave & Montecito Ave",,  37.632980,-122.492210,1,,0,
311153,311153,"Palmetto Ave & Montecito Ave",,  37.632500,-122.492630,1,,0,
311154,311154,"Palmetto Ave & Monterey Rd",,  37.652380,-122.490790,1,,0,
311155,311155,"Palmetto Ave & Monterey Rd",,  37.652210,-122.490920,1,,0,
311157,311157,"Palmetto Ave & Paradise Dr",,  37.660520,-122.489480,1,,0,
311158,311158,"Palmetto Ave & Hwy 1 Onramp-SF RV Resort",,  37.645990,-122.492020,1,,0,
311159,311159,"700 Palmetto Ave-SF RV Resort",,  37.646100,-122.492230,1,,0,
311160,311160,"Palmetto Ave & Santa Maria Ave",,  37.635500,-122.492000,1,,0,
311161,311161,"Palmetto Ave & Santa Maria Ave",,  37.635160,-122.492140,1,,0,
311163,311163,"Westport Dr & Hwy 1",,  37.620600,-122.485480,1,,0,
311164,311164,"Palmetto Ave & Westline Dr",,  37.660870,-122.491730,1,,0,
311167,311167,"Peralta Rd & Linda Mar Blvd",,  37.591010,-122.497430,1,,0,
311169,311169,"1391 Peralta Rd",,  37.588470,-122.499180,1,,0,
311175,311175,"1256 Rosita Rd",,  37.580970,-122.486970,1,,0,
311177,311177,"Rosita Rd & Palou Dr",,  37.583390,-122.492810,1,,0,
311182,311182,"Skyline Blvd & Glencourt Way",,  37.648830,-122.472050,1,,0,
311184,311184,"Skyline Blvd & Manor Dr",,  37.645930,-122.470780,1,,0,
311186,311186,"Terra Nova Blvd & Alicante Dr",,  37.585700,-122.476520,1,,0,
311187,311187,"Terra Nova Blvd & Lerida Way",,  37.588650,-122.477070,1,,0,
311189,311189,"Terra Nova Blvd & Fassler Ave",,  37.598850,-122.481530,1,,0,
311190,311190,"1450 Terra Nova Blvd",,  37.594030,-122.476100,1,,0,
311191,311191,"1450 Terra Nova Blvd",,  37.593870,-122.476130,1,,0,
311192,311192,"Terra Nova Blvd & Mason Dr",,  37.595980,-122.479280,1,,0,
311193,311193,"Terra Nova Blvd & Mason Dr",,  37.596010,-122.479580,1,,0,
311194,311194,"Terra Nova Blvd & Miranda Ct",,  37.597600,-122.481530,1,,0,
311196,311196,"Terra Nova Blvd & Oddstad Blvd",,  37.583847,-122.474912,1,,0,
311197,311197,"West Manor Dr & Palmetto Ave",,  37.649390,-122.491490,1,,0,
311199,311199,"Westport Dr & Lundy Way",,  37.620580,-122.484580,1,,0,
311300,311300,"Rosita Rd & Perez Dr",,  37.581990,-122.488910,1,,0,
311301,311301,"Rosita Rd & Adobe Dr",,  37.585730,-122.497220,1,,0,
311302,311302,"Terra Nova Blvd & Lerida Way",,  37.587630,-122.477460,1,,0,
311420,311420,"Gateway Dr & Skyline Dr",,  37.665560,-122.485380,1,,0,
311506,311506,"Palmetto Ave & Shoreview Ave",,  37.640160,-122.492580,1,,0,
311510,311510,"Linda Mar Blvd & Madeira Dr",,  37.582148,-122.479467,1,,0,
311605,311605,"Palmetto Ave & Shell St",,  37.638990,-122.492380,1,,0,
311606,311606,"Crespi Dr & Roberts Rd",,  37.598970,-122.499000,1,,0,
311607,311607,"Terra Nova Blvd & Aspen Dr",,  37.584780,-122.475760,1,,0,
311608,311608,"Palmetto Ave & Shoreview Ave",,  37.639520,-122.492410,1,,0,
311609,311609,"Palmetto Ave & Shell St",,  37.639270,-122.492400,1,,0,
311610,311610,"Terra Nova Blvd & Everglades Dr",,  37.592060,-122.475490,1,,0,
311611,311611,"Linda Mar Blvd & Adobe Dr",,  37.588627,-122.494140,1,,0,
311612,311612,"1220 Linda Mar Blvd",,  37.584178,-122.486442,1,,0,
311613,311613,"Linda Mar Blvd & Capistrano Dr",,  37.582598,-122.483315,1,,0,
311614,311614,"Linda Mar Blvd & Peralta Rd",,  37.591067,-122.497105,1,,0,
311615,311615,"Linda Mar Blvd & Peralta Rd",,  37.591180,-122.497013,1,,0,
311616,311616,"Linda Mar Blvd & Alicante Dr",,  37.584162,-122.486210,1,,0,
311617,311617,"Linda Mar Blvd & Seville Dr",,  37.588460,-122.493990,1,,0,
311618,311618,"Linda Mar Blvd & Capistrano Dr",,  37.582372,-122.483162,1,,0,
311619,311619,"Devil's Slide Tunnel Stop",,  37.570210,-122.515633,1,,0,
311620,311620,"Devil's Slide Tunnel Stop",,  37.569983,-122.515757,1,,0,
312002,312002,"2nd St & Main St",,  37.544608,-122.513581,1,,0,
312004,312004,"Hwy 1 & 14th St",,  37.537450,-122.517390,1,,0,
312005,312005,"Hwy 1 & 16th St",,  37.535560,-122.517960,1,,0,
312006,312006,"Main St & 4th St",,  37.543750,-122.514100,1,,0,
312007,312007,"Main St & 4th St",,  37.544010,-122.513810,1,,0,
312008,312008,"Main St & 7th St",,  37.541950,-122.515420,1,,0,
312009,312009,"Main St & 7th St",,  37.542240,-122.515010,1,,0,
312011,312011,"Harte St & Date St",,  37.538290,-122.504860,1,,0,
312012,312012,"Crescent St & Sunshine Valley Rd",,  37.537170,-122.500360,1,,0,
312013,312013,"1619 Sunshine Valley Rd",,  37.532276,-122.503600,1,,0,
312014,312014,"Sunshine Valley Rd & Hawthorne St",,  37.535840,-122.500780,1,,0,
312018,312018,"Sunshine Valley Rd & Harte St",,  37.537450,-122.500320,1,,0,
312021,312021,"Harte St & Date St",,  37.538110,-122.504800,1,,0,
312022,312022,"Sunshine Valley Rd & Hawthorne St",,  37.536000,-122.500770,1,,0,
312023,312023,"1604 Sunshine Valley Rd",,  37.532380,-122.503670,1,,0,
312024,312024,"6th St & Le Conte Ave",,  37.540410,-122.509670,1,,0,
312025,312025,"6th St & Le Conte Ave",,  37.540450,-122.509730,1,,0,
312026,312026,"6th St & Audubon Ave",,  37.539567,-122.507904,1,,0,
312027,312027,"6th St & Audubon Ave",,  37.539497,-122.507581,1,,0,
313001,313001,"Airport St & La Granada Ln-Mobile Home Park",,  37.509370,-122.498098,1,,0,
313002,313002,"Etheldore St & California Ave",,  37.528470,-122.512890,1,,0,
313003,313003,"Etheldore St & California Ave",,  37.528460,-122.512650,1,,0,
313004,313004,"Etheldore St & Vermont Ave",,  37.527690,-122.511390,1,,0,
313005,313005,"Etheldore St & Marine Blvd",,  37.525070,-122.508630,1,,0,
313006,313006,"Marine Blvd & Etheldore St",,  37.524892,-122.508687,1,,0,
313007,313007,"Etheldore St & Sunshine Valley Rd",,  37.527540,-122.510890,1,,0,
313011,313011,"Airport St & La Granada Ln-Mobile Home Park",,  37.509622,-122.498204,1,,0,
313604,313604,"Seton Coastside Med Ctr",,  37.526520,-122.507640,1,,0,
313605,313605,"Sunshine Valley Rd & Etheldore St",,  37.527490,-122.510730,1,,0,
313606,313606,"Etheldore St & Sunshine Valley Rd",,  37.527353,-122.510817,1,,0,
313607,313607,"Cypress Ave & Hwy 1",,  37.524190,-122.510468,1,,0,
313608,313608,"Cypress Ave & Hwy 1",,  37.523782,-122.510941,1,,0,
313609,313609,"Airport St & Harvard Ave",,  37.504337,-122.491840,1,,0,
313610,313610,"Airport St & Harvard Ave",,  37.504177,-122.491853,1,,0,
314001,314001,"Ave Alhambra & The Alameda",,  37.503520,-122.474580,1,,0,
314002,314002,"Ave Alhambra & Vallejo St-Carmel Ave",,  37.505530,-122.480410,1,,0,
314003,314003,"Ave Alhambra & Coronado St-San Luis Ave",,  37.503370,-122.473560,1,,0,
314004,314004,"Ave Alhambra & Francisco St-Sonora Ave",,  37.504230,-122.476860,1,,0,
314005,314005,"Ave Alhambra & Sonora Ave-Francisco St",,  37.504170,-122.477030,1,,0,
314006,314006,"Ave Alhambra & Vallejo St",,  37.505090,-122.480080,1,,0,
314009,314009,"Plaza Alhambra & Ave Portola",,  37.502400,-122.469340,1,,0,
314010,314010,"Plaza Alhambra & Ave Portola",,  37.502660,-122.469620,1,,0,
314011,314011,"Plaza Alhambra & Coronado St",,  37.500670,-122.467330,1,,0,
314012,314012,"Plaza Alhambra & Coronado St",,  37.500700,-122.467130,1,,0,
314013,314013,"Hwy 1 & Medio Ave",,  37.495850,-122.457500,1,,0,
314014,314014,"Airport St & Los Banos Ave",,  37.519891,-122.510280,1,,0,
314015,314015,"Airport St & Los Banos Ave",,  37.519642,-122.510170,1,,0,
314016,314016,"Hwy 1 & Medio Ave",,  37.496130,-122.457710,1,,0,
314900,314900,"Capistrano Rd & Pillar Point Harbor",,  37.504790,-122.481570,1,,0,
314901,314901,"Capistrano Rd & Pillar Point Harbor",,  37.504900,-122.481690,1,,0,
314902,314902,"Prospect Way & Broadway",,  37.504670,-122.487410,1,,0,
314903,314903,"Prospect Way & Capistrano Rd",,  37.504800,-122.486760,1,,0,
315001,315001,"3040 Hwy 1",,  37.493250,-122.453270,1,,0,
315002,315002,"Hwy 1 & Alto Ave",,  37.494620,-122.454390,1,,0,
315003,315003,"Hwy 1 & Nurseyman Exchange",,  37.435730,-122.427020,1,,0,
315006,315006,"Hwy 1 & Grandview Blvd",,  37.475800,-122.438750,1,,0,
315008,315008,"Hwy 1 & Kehoe Ave",,  37.476220,-122.439490,1,,0,
315010,315010,"Hwy 1 & Miramontes Point Rd",,  37.431900,-122.426520,1,,0,
315011,315011,"Hwy 1 & Miramontes Point Rd",,  37.430760,-122.426790,1,,0,
315012,315012,"2265 Hwy 1",,  37.439800,-122.427620,1,,0,
315014,315014,"Hwy 1 & Redondo Beach Rd",,  37.440920,-122.427970,1,,0,
315015,315015,"Hwy 1 & Roosevelt Blvd",,  37.491350,-122.451710,1,,0,
315016,315016,"Hwy 1 & Roosevelt Blvd",,  37.490500,-122.451380,1,,0,
315017,315017,"Hwy 1 & Ruisseau Francais Ave",,  37.483800,-122.446710,1,,0,
315018,315018,"Hwy 1 & Ruisseau Francais Ave",,  37.483850,-122.446540,1,,0,
315019,315019,"Hwy 1 & Spindrift Way",,  37.479300,-122.442400,1,,0,
315020,315020,"Hwy 1 & Spindrift Way",,  37.478780,-122.442170,1,,0,
315021,315021,"Hwy 1 & Grand Dr",,  37.471980,-122.435210,1,,0,
315022,315022,"Hwy 1 & Terrace Ave",,  37.473100,-122.435910,1,,0,
315023,315023,"Hwy 1 & Venice Blvd",,  37.481540,-122.445050,1,,0,
315024,315024,"Hwy 92 & Berta's Fruit Farm",,  37.478170,-122.414090,1,,0,
315025,315025,"Hwy 92 & Hwy 1",,  37.468020,-122.431950,1,,0,
315026,315026,"Hwy 92 & Main St",,  37.468140,-122.428950,1,,0,
315027,315027,"Hwy 92 & Marsh Farms",,  37.475850,-122.417920,1,,0,
315028,315028,"251 Hwy 92-Hilltop Mobile Home Park",,  37.469100,-122.425800,1,,0,
315029,315029,"250 Hwy 92-Hilltop Mobile Home Park",,  37.469090,-122.426330,1,,0,
315030,315030,"12341 Hwy 92-La Nebbia Winery",,  37.480230,-122.405920,1,,0,
315031,315031,"12340 Hwy 92-La Nebbia Winery",,  37.480280,-122.406630,1,,0,
315033,315033,"Main St & Poplar St",,  37.457040,-122.430010,1,,0,
315034,315034,"Main St & Grove St",,  37.455380,-122.429820,1,,0,
315035,315035,"Main St & Higgins Canyon Rd",,  37.451500,-122.429340,1,,0,
315036,315036,"735 Main St-Ides Hall",,  37.460150,-122.429680,1,,0,
315037,315037,"Main St & Kelly Ave",,  37.463490,-122.429160,1,,0,
315039,315039,"Main St & Miramontes St",,  37.462450,-122.429320,1,,0,
315040,315040,"Strawflower Shopping Ctr",,  37.469600,-122.435080,1,,0,
315463,315463,"Hwy 1 & Wavecrest Rd",,  37.447620,-122.428910,1,,0,
315604,315604,"Main St & Poplar St",,  37.457190,-122.430150,1,,0,
315605,315605,"Main St & Grove St",,  37.455630,-122.430000,1,,0,
315606,315606,"Main St & Higgins Canyon Rd",,  37.451450,-122.429480,1,,0,
315607,315607,"Miramontes Point Rd & Iris Ln",,  37.432730,-122.420630,1,,0,
315608,315608,"Miramontes Point Rd-Moonridge Apts",,  37.434760,-122.417450,1,,0,
315609,315609,"Hwy 1 & Nurseyman Exchange",,  37.488270,-122.449470,1,,0,
315610,315610,"Miramontes Point Rd & Hwy 1",,  37.431330,-122.426160,1,,0,
315612,315612,"Kelly Ave & Church St-Community Center",,  37.463870,-122.432270,1,,0,
315614,315614,"Main St & Lewis Foster Dr",,  37.469340,-122.431700,1,,0,
315616,315616,"235 Main St-HMB Visitor Ctr",,  37.467290,-122.429500,1,,0,
315617,315617,"Kelly Ave & Church St",,  37.463920,-122.431320,1,,0,
315618,315618,"Kelly Ave & Main St",,  37.463170,-122.429607,1,,0,
315900,315900,"Hwy 92  & Skyline Blvd",,  37.496094,-122.368101,1,,0,
315901,315901,"Hwy 92 & Hwy 35-Skyline Blvd",,  37.495580,-122.368680,1,,0,
315902,315902,"Hwy 92 & Pilarcitos Creek Rd",,  37.492161,-122.386332,1,,0,
315903,315903,"Hwy 92 & Pilarcitos Creek Rd",,  37.490860,-122.388720,1,,0,
316002,316002,"Pescadero Creek Rd & Hwy 1",,  37.259608,-122.412922,1,,0,
316003,316003,"Pescadero Creek Rd & Water Ln",,  37.250300,-122.392500,1,,0,
316004,316004,"Pescadero Creek Rd & Water Ln",,  37.250540,-122.392350,1,,0,
316005,316005,"Stage Rd & Pescadero Creek Rd",,  37.251686,-122.382827,1,,0,
316010,316010,"Pescadero Creek Rd & Hwy 1",,  37.259725,-122.412915,1,,0,
316603,316603,"741 Main St-Ides Hall",,  37.460050,-122.429840,1,,0,
316902,316902,"Hwy 84 & Hwy 1",,  37.324400,-122.399360,1,,0,
316903,316903,"Hwy 84 & Stage Rd",,  37.326860,-122.386760,1,,0,
321001,321001,"Canada College",,  37.447310,-122.264830,1,,0,
321005,321005,"Farm Hill Blvd & Woodhill Dr",,  37.447850,-122.260160,1,,0,
321006,321006,"Farm Hill Blvd & Canada College Loop Rd",,  37.448340,-122.260460,1,,0,
321008,321008,"Portola Rd & Mountain Home Rd",,  37.403930,-122.247580,1,,0,
321009,321009,"Portola Rd & Mountain Home Rd",,  37.403990,-122.248120,1,,0,
321011,321011,"Portola Rd & Phillip Rd",,  37.404260,-122.251400,1,,0,
321012,321012,"Portola Rd & Phillip Rd",,  37.404330,-122.251920,1,,0,
321013,321013,"Tripp Rd & Woodside Rd",,  37.420168,-122.269724,1,,0,
321106,321106,"Woodside Rd & Churchill Ave",,  37.444662,-122.234135,1,,0,
321107,321107,"Woodside Rd & Churchill Ave",,  37.444684,-122.234476,1,,0,
322002,322002,"Alpine Rd & Golden Oak Dr",,  37.381745,-122.194621,1,,0,
322003,322003,"Alpine Rd & Westridge Dr",,  37.392880,-122.190860,1,,0,
322004,322004,"Alpine Rd & Westridge Dr",,  37.393410,-122.190920,1,,0,
322006,322006,"Cervantes Rd & Meadwood Dr",,  37.384640,-122.219210,1,,0,
322011,322011,"Corte Madera School",,  37.367890,-122.211420,1,,0,
322012,322012,"Ormondale School",,  37.381310,-122.217800,1,,0,
322020,322020,"Portola Rd & Alpine Rd",,  37.372080,-122.208770,1,,0,
322021,322021,"Portola Rd & Alpine Rd",,  37.372100,-122.208540,1,,0,
322022,322022,"Portola Rd & Corte Madera Rd",,  37.374550,-122.215170,1,,0,
322023,322023,"Portola Rd & Woodside Ave",,  37.374890,-122.215480,1,,0,
322024,322024,"Portola Rd & Family Farm Rd",,  37.398597,-122.244202,1,,0,
322025,322025,"Portola Rd & Grove Dr",,  37.375489,-122.219426,1,,0,
322026,322026,"Portola Rd & Grove Dr",,  37.375420,-122.219050,1,,0,
322029,322029,"Portola Rd & Old La Honda Rd",,  37.396570,-122.246140,1,,0,
322031,322031,"Portola Rd & Santa Maria Ave",,  37.387600,-122.237660,1,,0,
322032,322032,"Portola Rd & Santa Maria Ave",,  37.387250,-122.237550,1,,0,
322033,322033,"Portola Rd & Spring Down Farm",,  37.381060,-122.226790,1,,0,
322034,322034,"Portola Rd & Village Sq",,  37.382960,-122.232230,1,,0,
322035,322035,"Portola Rd & Village Sq",,  37.383070,-122.232050,1,,0,
322036,322036,"Portola Rd & Westridge Dr",,  37.379120,-122.224790,1,,0,
322037,322037,"Portola Rd & Westridge Dr",,  37.379270,-122.224680,1,,0,
322039,322039,"Portola Rd & Wyndham Dr",,  37.383940,-122.234300,1,,0,
322503,322503,"Westridge Dr & Cervantes Rd",,  37.385350,-122.222420,1,,0,
322510,322510,"Portola Rd & First Family Farm",,  37.391055,-122.240435,1,,0,
322511,322511,"Portola Valley Town Hall",,  37.382209,-122.229075,1,,0,
322515,322515,"Shawnee Pass & Cervantes Rd",,  37.383540,-122.215990,1,,0,
322518,322518,"Alpine Rd & Los Trancos Rd",,  37.377080,-122.199610,1,,0,
322519,322519,"Alpine Rd & Golden Oak Dr",,  37.382300,-122.194360,1,,0,
322603,322603,"Alpine Rd & Portola Rd",,  37.371593,-122.208237,1,,0,
322604,322604,"Alpine Rd & Portola Rd",,  37.371510,-122.208598,1,,0,
322900,322900,"La Cuesta Dr & Alpine Rd",,  37.403235,-122.193129,1,,0,
322901,322901,"La Cuesta Dr & E Floresta Way",,  37.401717,-122.196498,1,,0,
322902,322902,"La Cuesta Dr & W Floresta Way",,  37.402036,-122.196467,1,,0,
322903,322903,"La Honda Rd & Fox Hill Rd",,  37.398380,-122.256211,1,,0,
322905,322905,"La Honda Rd & Grandview Dr",,  37.388286,-122.263364,1,,0,
322906,322906,"La Honda Rd & Skywood Way",,  37.392793,-122.261340,1,,0,
322907,322907,"La Mesa Dr & Alpine Rd",,  37.400203,-122.192978,1,,0,
322908,322908,"La Mesa Dr & Alpine Rd",,  37.400042,-122.192774,1,,0,
322909,322909,"Skyline Blvd & La Honda Rd",,  37.386890,-122.264590,1,,0,
322910,322910,"La Cuesta Dr & Alpine Rd-Aliso Way",,  37.403237,-122.193132,1,,0,
331001,331001,"10th St & Bryant St",,  37.769979,-122.409406,2,,0,
331003,331003,"10th St & Howard St",,  37.773645,-122.414003,2,,0,
331006,331006,"19th Ave & Winston Dr",,  37.726296,-122.475195,2,,0,
331013,331013,"11th St & Market St",,  37.775186,-122.418336,1,,0,
331015,331015,"9th St & Folsom St",,  37.774021,-122.411777,2,,0,
331017,331017,"9th St & Harrison St",,  37.772774,-122.410213,2,,0,
331019,331019,"Mission St & 2nd St",,  37.787990,-122.400080,2,,0,
331044,331044,"Lake Merced Blvd & Font Blvd",,  37.724185,-122.485105,2,,0,
331045,331045,"Lake Merced Blvd & Higuera Ave",,  37.718118,-122.485167,2,,0,
331059,331059,"Mission St & 1st St",,  37.790137,-122.396950,2,,0,
331067,331067,"Mission St & 2nd St",,  37.787790,-122.399930,2,,0,
331070,331070,"Mission St & 3rd St",,  37.785780,-122.402750,2,,0,
331071,331071,"Mission St & 3rd St",,  37.786570,-122.401430,2,,0,
331416,331416,"Mission St & 9th St",,  37.776530,-122.414190,2,,0,
331417,331417,"Mission St & 8th St",,  37.777620,-122.412820,2,,0,
331418,331418,"Mission St & 7th St",,  37.779460,-122.410460,2,,0,
331419,331419,"Mission St & 5th St",,  37.782460,-122.406690,2,,0,
331420,331420,"Mission St & 5th St",,  37.782360,-122.407080,2,,0,
331421,331421,"Mission St & 7th St",,  37.778700,-122.411720,2,,0,
331422,331422,"Mission St & 9th St",,  37.775920,-122.415250,2,,0,
331430,331430,"Mission St & Sickles Ave",,  37.708710,-122.453280,2,,0,
331437,331437,"Mission St & 4th St",,  37.784530,-122.404030,2,,0,
331504,331504,"Winston Dr & Buckingham Way",,  37.727860,-122.478710,2,,0,
331525,331525,"280 Buckingham Way",,  37.727170,-122.480040,2,,0,
331526,331526,"Lake Merced Blvd & Brotherhood Way",,  37.713527,-122.485154,2,,0,
331527,331527,"Lake Merced Blvd & Brotherhood Way",,  37.713969,-122.485420,2,,0,
331528,331528,"Lake Merced Blvd & Higuera Ave",,  37.718093,-122.484982,2,,0,
331529,331529,"Winston Dr & Lake Merced Blvd",,  37.726980,-122.483330,2,,0,
331531,331531,"Bayshore Blvd & Cortland Ave",,  37.739327,-122.407165,2,,0,
331532,331532,"Bayshore Blvd & Oakdale Ave",,  37.743230,-122.405320,2,,0,
331533,331533,"Potrero Ave & 24th St",,  37.752640,-122.406450,2,,0,
331534,331534,"Potrero Ave & 22nd St",,  37.755900,-122.406750,2,,0,
331535,331535,"Potrero Ave & 18th St",,  37.761660,-122.407320,2,,0,
