stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
89016,,2nd Street & Patchett Street,,38.2963888888889,-122.295,,,,,
89059,,3rd Street & Bailey Street,,38.2988888888889,-122.278611111111,,,,,
89018,,3rd Street & Coombs Street,,38.2966666666667,-122.285833333333,,,,,
89017,,3rd Street & Jefferson Street,,38.2955555555556,-122.2925,,,,,
89060,,3rd Street & Juarez Street (SE),,38.2991666666667,-122.276666666667,,,,,
89102,,3rd Street & Juarez Street (NE),,38.2994444444444,-122.276666666667,,,,,
89265,,American Canyon Post Office (NW),,38.1686111111111,-122.255833333333,,,,,
89204,,American Canyon Senior Center,,38.1616666666667,-122.26,,,,,
89130,,Baywood Lane & Glen Court,,38.3138888888889,-122.318888888889,,,,,
89089,,Beard Road & La Homa Drive,,38.3186111111111,-122.294444444444,,,,,
89258,,Bothe State Park (NB),,38.5541666666667,-122.527222222222,,,,,
89208,,Broadway Street & Mini Drive,,38.1533333333333,-122.252777777778,,,,,
89010,,Browns Valley Road & Austin Way,,38.3047222222222,-122.329444444444,,,,,
89011,,Browns Valley Road & Thompson Avenue,,38.3036111111111,-122.322777777778,,,,,
89007,,Browns Valley Road & Thornhill Drive,,38.3038888888889,-122.323333333333,,,,,
89148,,Byway Street East & El Centro Avenue,,38.3333333333333,-122.319166666667,,,,,
89150,,Byway Street East & Monarch Drive,,38.3369444444444,-122.321666666667,,,,,
89149,,Byway Street East & Reed Circle,,38.3361111111111,-122.320833333333,,,,,
89147,,Cask Way & Wise Drive,,38.33194444,-122.316388888889,,,,,
89111,,Claremont Way & Permanente Way,,38.3208333333333,-122.302222222222,,,,,
89110,,Claremont Way & Jefferson Street,,38.3208333333333,-122.300277777778,,,,,
89058,,Coombs Street & 4th Street,,38.2961111111111,-122.285,,,,,
89057,,Coombs Street & 5th Street,,38.2955555555556,-122.284444444444,,,,,
89054,,Coombs Street & Elm Street,,38.2886111111111,-122.286388888889,,,,,
89055,,Coombs Street & Pine Street,,38.2902777777778,-122.285833333333,,,,,
89053,,Coombs Street & South Franklin Street,,38.2836111111111,-122.288333333333,,,,,
89229,,Corporate Drive & Corporate Way (NB),,38.2505555555556,-122.274444444444,,,,,
89197,,Corporate Drive & Corporate Way (SB),,38.25,-122.274444444444,,,,,
89198,,Devlin Road (SB),,38.2366666666667,-122.264444444444,,,,,
89227,,Devlin Road & Airport Blvd (SB),,38.2233480311059,-122.262681573629,,,,,
89228,,Devlin Road (NB),,38.2366666666667,-122.264166666667,,,,,
89199,,Devlin Road & Airport Blvd (NB),,38.2233470407399,-122.262426763773,,,,,
89223,,Donaldson Way & Benton Way (SE),,38.1702777777778,-122.261666666667,,,,,
89261,,Lincoln Avenue & Cedar Street,,38.5772149927567,-122.579521536827,,,,,
89081,,East Avenue & 1st Street,,38.3036111111111,-122.273055555556,,,,,
89083,,East Avenue & Clark Street,,38.3105555555556,-122.274166666667,,,,,
89101,,East Avenue & Evans Avenue,,38.3027777777778,-122.273333333333,,,,,
89080,,East Avenue & Montecito Blvd,,38.3022222222222,-122.273611111111,,,,,
89079,,East Avenue & Silverado Trail,,38.3002777777778,-122.275,,,,,
89100,,East Avenue & Highland Drive (SE),,38.3069444444444,-122.273888888889,,,,,
89267,,El Cerrito BART Station,,37.9241666666667,-122.316388888889,,,,,
89203,,Elliott Drive & American Canyon Road (NW),,38.1661111111111,-122.261666666667,,,,,
89222,,Elliott Drive & American Canyon Road (SE),,38.1661111111111,-122.261388888889,,,,,
89206,,Elliott Drive & Maria Drive,,38.1552777777778,-122.258888888889,,,,,
89219,,Elliott Drive & Severus Drive,,38.155,-122.258611111111,,,,,
89028,,Foothill Blvd & Greco Drive,,38.2888888888889,-122.31,,,,,
89026,,Foothill Blvd & Hilltop Drive,,38.2930555555556,-122.31,,,,,
89027,,Foothill Blvd & Pine Street,,38.2908333333333,-122.31,,,,,
89043,,Foster Road & Idaho Street,,38.2872222222222,-122.3075,,,,,
89044,,Foster Road & Indiana Street,,38.2844444444444,-122.306666666667,,,,,
89037,,Franklin Street & Division Street,,38.295,-122.286666666667,,,,,
89050,,Gasser Drive & Hartle Court (NE),,38.2813888888889,-122.278333333333,,,,,
89075,,Gasser Drive & Hartle Court (SW),,38.2827777777778,-122.278611111111,,,,,
89031,,Health & Human Services (SW),,38.2875,-122.297777777778,,,,,
89040,,Health & Human Services (NE),,38.2877777777778,-122.298333333333,,,,,
89164,,Highway 29 & Byrd Hill Lane,,38.5255555555556,-122.498055555556,,,,,
89168,,Highway 29 & Dowdell Lane (SB),,38.4977777777778,-122.460555555556,,,,,
89253,,Highway 29 & Dowdell Lane (NB),,38.4975,-122.459722222222,,,,,
89161,,Highway 29 & Dunaweal Lane (SB),,38.5647222222222,-122.5575,,,,,
89260,,Highway 29 & Dunaweal Lane (NB),,38.565,-122.558333333333,,,,,
89257,,Highway 29 & Lodi Lane,,38.5244444444444,-122.496944444444,,,,,
89162,,Highway 29 & Peterson Drive (SB),,38.5580555555556,-122.533888888889,,,,,
89259,,Highway 29 & Peterson Drive (NB),,38.5594444444444,-122.535833333333,,,,,
89165,,Highway 29 & Main Street & Elmhurst Avenue,,38.5083333333333,-122.475833333333,,,,,
89167,,Highway 29 & Main Street & Mitchell Drive,,38.5027777777778,-122.466388888889,,,,,
89169,,Highway 29 & Zinfandel Lane (SB),,38.4816666666667,-122.441666666667,,,,,
89262,,Highway 29 & Brannan Street,,38.5833333333333,-122.574444444444,,,,,
89252,,Highway 29 & Zinfandel Lane (NB),,38.4822222222222,-122.441944444444,,,,,
89200,,Highway 29 & Rio del Mar (NE),,38.1791666666667,-122.255555555556,,,,,
89068,,Imola Ave & Navarre Street,,38.27989035,-122.260007,,,,,
89052,,Imola Avenue & Gasser Drive,,38.2808333333333,-122.2775,,,,,
89049,,Imola Avenue & Jefferson Sreet,,38.2816666666667,-122.2925,,,,,
89046,,Imola Avenue & Kent Street,,38.2816666666667,-122.303333333333,,,,,
89048,,Imola Avenue & Minahen Street,,38.2816666666667,-122.295555555556,,,,,
89047,,Imola Park & Ride (Golden Gate Drive),,38.2816666666667,-122.301944444444,,,,,
89268,,Imola Park & Ride (Freeway Drive),,38.2819444444444,-122.301944444444,,,,,
89159,,Jefferson Street & Trancas Street,,38.3236111111111,-122.300833333333,,,,,
89119,,Jefferson Street & B Street,,38.3022222222222,-122.293888888889,,,,,
89103,,Jefferson Street & Calistoga Avenue,,38.3,-122.293055555556,,,,,
89104,,Jefferson Street & Cedar Avenue,,38.3013888888889,-122.293333333333,,,,,
89093,,Jefferson Street & Claremont Way,,38.3211111111111,-122.299444444444,,,,,
89105,,Jefferson Street & D Street,,38.3036111111111,-122.294166666667,,,,,
89142,,Jefferson Street & El Capitan Way (SE),,38.3272222222222,-122.303333333333,,,,,
89158,,Jefferson Street & El Capitan Way (SW),,38.32666667,-122.303055555556,,,,,
89033,,Jefferson Street & Elm Street,,38.29,-122.294166666667,,,,,
89118,,Jefferson Street & F Street,,38.3055555555556,-122.295,,,,,
89107,,Jefferson Street & George Street,,38.31,-122.296111111111,,,,,
89106,,Jefferson Street & H Street (SE),,38.3066666666667,-122.295,,,,,
89117,,Jefferson Street & H Street (NW),,38.3066666666667,-122.295277777778,,,,,
89154,,Jefferson Street & Joshua Court,,38.3388888888889,-122.312222222222,,,,,
89038,,Jefferson Street & Laurel Street,,38.2922222222222,-122.294166666667,,,,,
89039,,Jefferson Street & Madrona Street,,38.2888888888889,-122.294166666667,,,,,
89155,,Jefferson Street & Maximillian Court,,38.3355555555556,-122.309722222222,,,,,
89095,,Jefferson Street & Pueblo Avenue (NW),,38.3161111111111,-122.298055555556,,,,,
89108,,Jefferson Street & Pueblo Avenue (NE),,38.315,-122.2975,,,,,
89153,,Jefferson Street & Salvador Avenue,,38.3419444444444,-122.315277777778,,,,,
89094,,Jefferson Street & Sheridan Way (SW),,38.3188888888889,-122.298888888889,,,,,
89109,,Jefferson Street & Sheridan Way (NE),,38.3180555555556,-122.298333333333,,,,,
89143,,Jefferson Street & Sierra Avenue (NE),,38.3286111111111,-122.304444444444,,,,,
89157,,Jefferson Street & Sierra Avenue (NW),,38.3288888888889,-122.305,,,,,
89144,,Jefferson Street & Yellowstone Street,,38.3305555555556,-122.305833333333,,,,,
89124,,Justin Siena H.S. ,,38.3280555555556,-122.321111111111,,,,,
89210,,Kaiser Hospital (SW),,38.1280555555556,-122.249722222222,,,,,
89214,,Kaiser Hospital (NE),,38.1280555555556,-122.248611111111,,,,,
89230,,Kaiser Road & Corporate Way (NB),,38.2575,-122.2725,,,,,
89073,,Kansas Avenue & Kansas Court,,38.2852777777778,-122.273611111111,,,,,
89074,,Kansas Avenue & Soscol Avenue,,38.285,-122.275555555556,,,,,
89021,,Kilburn Avenue & Bryan Avenue,,38.2975,-122.308055555556,,,,,
89022,,Kilburn Avenue & Chelsea Avenue,,38.2991666666667,-122.311944444444,,,,,
89020,,Kilburn Avenue & Cornwall Avenue,,38.2961111111111,-122.305555555556,,,,,
89066,,Laredo Street & Maria Drive,,38.2836111111111,-122.259722222222,,,,,
89025,,Laurel Street & Griggs Lane,,38.2944444444444,-122.312777777778,,,,,
89024,,Laurel Street & Laurel Lane,,38.2975,-122.314166666667,,,,,
89086,,Lincoln Avenue  (NW),,38.3097222222222,-122.288611111111,,,,,
89097,,Lincoln Avenue  (SE),,38.3094444444444,-122.288333333333,,,,,
89098,,Lincoln Avenue & Jordan Lane,,38.31017629,-122.28173835,,,,,
89137,,Lincoln Avenue & Pacific Street,,38.3072222222222,-122.301111111111,,,,,
89084,,Lincoln Avenue & Silverado Trail (NE),,38.3105555555556,-122.275833333333,,,,,
89099,,Lincoln Avenue & Silverado Trail (SE),,38.3105555555556,-122.276111111111,,,,,
89085,,Lincoln Avenue & Soscol Avenue,,38.3102777777778,-122.283333333333,,,,,
89138,,Lincoln Avenue & York Street,,38.3077777777778,-122.298333333333,,,,,
89127,,Linda Vista Avenue & Redwood Road,,38.32,-122.318888888889,,,,,
89128,,Linda Vista Avenue & Sutherland Drive,,38.3166666666667,-122.3175,,,,,
89126,,Linda Vista Avenue & Trojan Road,,38.3236111111111,-122.321944444444,,,,,
89254,,Main Street & Pope Street,,38.5033333333333,-122.466944444444,,,,,
89256,,Main Street & Pratt Street,,38.5094444444444,-122.4775,,,,,
89088,,Main Street & Pueblo Avenue,,38.3158333333333,-122.295277777778,,,,,
89087,,Main Street & Central Avenue,,38.3122222222222,-122.294166666667,,,,,
89226,,Napa Junction & Walmart,,38.1816666666667,-122.253055555556,,,,,
89250,,Oakville (NB),,38.4369444444444,-122.402777777778,,,,,
89042,,Old Sonoma Road & Cherryhill Court,,38.2877777777778,-122.305277777778,,,,,
89029,,Old Sonoma Road & Foster Road,,38.2875,-122.309166666667,,,,,
89032,,Old Sonoma Road & Harston Street,,38.2875,-122.295555555556,,,,,
89030,,Old Sonoma Road & Underhill Drive (SE),,38.2875,-122.304166666667,,,,,
89041,,Old Sonoma Road & Underhill Drive (NE),,38.2877777777778,-122.303611111111,,,,,
89123,,Oxford Street & Berks Street,,38.3255555555556,-122.319166666667,,,,,
89121,,Oxford Street & Carol Drive,,38.3216666666667,-122.315555555556,,,,,
89122,,Oxford Street & Wales Street,,38.3236111111111,-122.3175,,,,,
89090,,Pear Tree Lane & Villa Lane,,38.3208333333333,-122.292777777778,,,,,
89034,,Pine Street & Jefferson Street,,38.2911111111111,-122.293611111111,,,,,
89035,,Pine Street & Seminary Street,,38.2911111111111,-122.291944444444,,,,,
89036,,Pine Street & Adams Street,,38.2911111111111,-122.289444444444,,,,,
89131,,Pueblo Avenue & Linda Vista Avenue,,38.3119444444444,-122.316666666667,,,,,
89132,,Pueblo Avenue & Pueblo Place,,38.3127777777778,-122.313055555556,,,,,
89133,,Pueblo Avenue & Solano Avenue,,38.3136111111111,-122.3075,,,,,
89113,,Redwood Park & Ride,,38.3222222222222,-122.310555555556,,,,,
89120,,Redwood Road & Solano Avenue,,38.3208333333333,-122.311388888889,,,,,
89201,,Rio del Mar & Carolyn Drive (SW),,38.1766666666667,-122.260833333333,,,,,
89224,,Rio del Mar & Carolyn Drive (SE),,38.1755555555556,-122.261111111111,,,,,
89251,,Rutherford (NB),,38.4594444444445,-122.423055555556,,,,,
89152,,Salvador Avenue & Dale Drive,,38.3411111111111,-122.318611111111,,,,,
89067,,Seville Drive & Perkins Street,,38.2816666666667,-122.257777777778,,,,,
89064,,Shurtleff Avenue & Cayetano Drive,,38.2875,-122.265,,,,,
89063,,Shurtleff Avenue & Ullman Court,,38.2902777777778,-122.268611111111,,,,,
89181,,Solano Avenue,,38.3333333333333,-122.320277777778,,,,,
89182,,Solano Avenue & Denvonshire Drive (NW),,38.3255555555556,-122.313333333333,,,,,
89241,,Solano Avenue & Denvonshire Drive (SW),,38.3261111111111,-122.313611111111,,,,,
89177,,Solano Avenue & Hacienda Drive (NW),,38.3425,-122.326666666667,,,,,
89136,,Solano Avenue & Lone Oak Avenue,,38.3080555555556,-122.305277777778,,,,,
89243,,Solano Avenue & Mobile Drive,,38.3402777777778,-122.325277777778,,,,,
89178,,Solano Avenue & Newell Circle (NW),,38.3413888888889,-122.326111111111,,,,,
89244,,Solano Avenue & Newell Circle (SW),,38.3413888888889,-122.325833333333,,,,,
89176,,Solano Avenue & Orchard Avenue (NW),,38.3472222222222,-122.328888888889,,,,,
89246,,Solano Avenue & Orchard Avenue (SW),,38.3469444444444,-122.328611111111,,,,,
89134,,Solano Avenue & Park Avenue,,38.3116666666667,-122.306388888889,,,,,
89179,,Solano Avenue & Salvador Avenue,,38.3388888888889,-122.324722222222,,,,,
89135,,Solano Avenue & Waverly Street,,38.31,-122.305833333333,,,,,
89180,,Solano Avenue & Wine Country Avenue (NW),,38.3358333333333,-122.322222222222,,,,,
89242,,Solano Avenue & Wine Country Avenue (SW),,38.3336111111111,-122.320277777778,,,,,
89216,,Sonoma Blvd & Meadows Drive,,38.1472222222222,-122.254444444444,,,,,
89189,,Soscol Avenue & Central Avenue,,38.3136111111111,-122.285277777778,,,,,
89194,,Soscol Avenue & College Way,,38.2783333333333,-122.273888888889,,,,,
89235,,Soscol Avenue & Costa Drive,,38.3152777777778,-122.285,,,,,
89232,,Soscol Avenue & Imperial Way,,38.3072222222222,-122.284722222222,,,,,
89237,,Soscol Avenue & La Homa Drive,,38.32,-122.285,,,,,
89190,,Soscol Avenue & Lincoln Avenue (SW),,38.3097222222222,-122.285277777778,,,,,
89233,,Soscol Avenue & Lincoln Avenue (SE),,38.3094444444444,-122.284722222222,,,,,
89231,,Soscol Avenue & Magnolia Drive,,38.2780555555556,-122.273333333333,,,,,
89192,,Soscol Avenue & Oil Company Road,,38.2919444444444,-122.277777777778,,,,,
89188,,Soscol Avenue & Pueblo Avenue (NW),,38.3175,-122.285277777778,,,,,
89236,,Soscol Avenue & Pueblo Avenue (SE),,38.3177777777778,-122.285,,,,,
89077,,Soscol Avenue & Silverado Trail (SE),,38.2894444444444,-122.275833333333,,,,,
89193,,Soscol Avenue & Silverado Trail (NW),,38.2886111111111,-122.275555555556,,,,,
89078,,Soscol Avenue & Sousa Lane,,38.2919444444444,-122.2775,,,,,
89234,,Soscol Avenue & Stonehouse Drive,,38.3130555555556,-122.285,,,,,
89191,,Soscol Avenue & Tanen Street,,38.3066666666667,-122.285277777778,,,,,
89076,,Soscol Avenue & Kansas Avenue (SE),,38.2844444444444,-122.274166666667,,,,,
89238,,Soscol Avenue & Pear Tree Lane (NE),,38.3233333333333,-122.2875,,,,,
89255,,St. Helena City Hall (SB),,38.5061111111111,-122.471666666667,,,,,
89061,,Terrace Drive & Coombsville Road,,38.2969444444444,-122.269444444444,,,,,
89071,,Terrace Drive & Kansas Avenue,,38.2855555555556,-122.268888888889,,,,,
89070,,Terrace Drive & Shetler Avenue,,38.2827777777778,-122.268888888889,,,,,
89062,,Terrace Drive & Liberty Drive,,38.2933333333333,-122.269444444444,,,,,
89112,,Trancas Street & Baxter Avenue,,38.3219444444444,-122.305,,,,,
89092,,Trancas Street & Beard Road (SE),,38.3233333333333,-122.296666666667,,,,,
89185,,Trancas Street & Beard Road (SW),,38.3233333333333,-122.296111111111,,,,,
89114,,Trancas Street & California Blvd,,38.3213888888889,-122.306388888889,,,,,
89184,,Trancas Street & Jefferson Street (SE),,38.3227777777778,-122.298611111111,,,,,
89239,,Trancas Street & Valle Verde Drive,,38.3244444444444,-122.291111111111,,,,,
89186,,Trancas Street & Villa Lane (SW),,38.3236111111111,-122.293611111111,,,,,
89240,,Trancas Street & Villa Lane (NW),,38.3238888888889,-122.293055555556,,,,,
89183,,Trancas Street & Jefferson Street (SW),,38.3222222222222,-122.301944444444,,,,,
89145,,Trower Avenue & Glacier Drive,,38.3325,-122.310277777778,,,,,
89146,,Trower Avenue & Lassen Street,,38.3319444444444,-122.313888888889,,,,,
89125,,Trower Avenue & Lloyd Drive,,38.3275,-122.323055555556,,,,,
89209,,Tuolumne Street & Hospital Drive (NW),,38.1308333333333,-122.240555555556,,,,,
89215,,Tuolumne Street & Hospital Drive (SE),,38.1305555555556,-122.240277777778,,,,,
89091,,Villa Lane & Trancas Street,,38.3233333333333,-122.292777777778,,,,,
89172,,Washington Street & Madison Street (SW),,38.4061111111111,-122.366666666667,,,,,
89249,,Washington Street & Madison Street (SE),,38.4066666666667,-122.366944444444,,,,,
89174,,Washington Street & Mission Street (NW),,38.3986111111111,-122.358611111111,,,,,
89247,,Washington Street & Mission Street (SE),,38.3986111111111,-122.358333333333,,,,,
89173,,Washington Street & Mulberry Street (NW),,38.4008333333333,-122.36,,,,,
89263,,Yountville California Drive & Solano Avenue,,38.3969444444444,-122.360555555556,,,,,
89297,,Browns  Valley Road & Westview Drive,,38.305856,-122.333147,,,,,
89294,,Partrick Road & Rowena Lane,,38.306956,-122.337656,,,,,
89296,,Browns Valley Road & Partrick Road,,38.306567,-122.340824,,,,,
89300,,Browns Valley Road & Rowena Lane,,38.305507,-122.336839,,,,,
89299,,Browns Valley Road & Linda Vista Avenue,,38.302881,-122.319006,,,,,
89013,,Browns Valley Road & Hudson Lane,,38.301878,-122.3159,,,,,
89295,,Randolph Street & 3rd Street,,38.296354,-122.286277,,,,,
89304,,3rd Street & Brown Street,,38.297433,-122.28482,,,,,
89298,,Browns Valley Road & Dezarai Court,,38.305611,-122.333109,,,,,
89301,,Chamberlain High School,,38.2797971204481,-122.256792783737,,,,,
89305,,Suisun City Train Depot,,38.2429495925367,-122.041518688202,,,,,
89306,,Fairfield Transportation Center,,38.2484265162281,-122.068920135498,,,,,
89245,,Solano Avenue & Hacienda Drive (SW),,38.3427777777778,-122.326388888889,,,,,
89307,,Highway 12 & Highway 29 Gateway Junction (SB),,38.2233365049572,-122.262665480375,,,,,
89302,,St. Helena Post Office,,38.506067,-122.471792,,,,,
89309,,Mini Drive & Sonoma Blvd (SB),,38.1538369218413,-122.255049347878,,,,,
89310,,Mini Drive & Sonoma Blvd (NB),,38.1539571443279,-122.25507080555,,,,,
89311,,Highway 12 & Highway 29 Gateway Junction (NB),,38.2233461978902,-122.262434139848,,,,,
89312,,Claremont Way & Permanente Way (NE),,38.3209294327893,-122.302085906267,,,,,
89313,,Claremont Way & Permanente Way (SW),,38.3208305293589,-122.302224040031,,,,,
89314,,Jefferson Street & Lincoln Avenue (NE),,38.3084560145655,-122.295675426722,,,,,
89315,,Jefferson Street & Lincoln Avenue (SW),,38.3083686699239,-122.295636534691,,,,,
